Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
9oclock,moist,dry,65.34,22.08,1
9oclock,moist,moist,48.73,18.64,0
9oclock,dry,dry,51.21,38.54,1
moneyplant,dry,dry,85.0,38.81,1
9oclock,moist,dry,77.98,18.09,1
9oclock,moist,dry,39.49,19.29,1
moneyplant,wet,wet,78.75,33.61,0
9oclock,wet,dry,37.34,15.65,1
9oclock,wet,moist,49.06,29.53,0
moneyplant,dry,dry,58.2,24.96,1
9oclock,dry,dry,81.05,33.61,1
moneyplant,dry,dry,59.54,37.74,1
moneyplant,dry,moist,67.71,30.48,0
moneyplant,dry,dry,44.96,19.6,1
moneyplant,wet,wet,65.83,29.81,0
9oclock,dry,dry,43.14,37.02,1
moneyplant,wet,moist,81.29,31.65,0
moneyplant,wet,wet,61.98,30.81,0
moneyplant,moist,wet,54.17,39.13,0
moneyplant,moist,dry,46.33,37.41,0
9oclock,moist,dry,49.23,24.03,1
9oclock,dry,moist,48.63,37.53,1
moneyplant,wet,dry,37.04,30.57,0
9oclock,dry,moist,58.2,28.11,1
moneyplant,moist,wet,46.83,17.03,0
moneyplant,moist,wet,48.89,16.61,0
9oclock,dry,moist,80.48,38.8,1
moneyplant,dry,dry,60.47,15.98,1
9oclock,dry,dry,64.32,38.57,1
9oclock,wet,wet,31.02,38.17,0
moneyplant,dry,moist,81.2,18.77,0
9oclock,wet,dry,78.38,25.56,1
9oclock,dry,wet,61.43,21.09,1
9oclock,dry,wet,65.62,25.3,1
9oclock,dry,moist,37.3,30.96,1
moneyplant,moist,wet,84.91,33.19,0
moneyplant,wet,moist,81.63,32.0,0
moneyplant,dry,moist,89.68,27.72,0
9oclock,wet,wet,55.34,37.31,0
9oclock,dry,moist,52.44,23.29,1
moneyplant,dry,moist,84.89,28.78,0
moneyplant,dry,wet,31.03,29.16,0
moneyplant,wet,dry,43.35,33.57,0
9oclock,wet,moist,55.02,27.22,0
moneyplant,wet,wet,36.83,39.57,0
9oclock,wet,wet,33.44,37.51,0
9oclock,moist,dry,89.47,17.52,1
9oclock,dry,wet,82.54,17.4,1
9oclock,dry,dry,73.12,16.45,1
9oclock,wet,moist,89.97,32.54,0
9oclock,wet,moist,78.11,36.78,0
moneyplant,dry,dry,63.07,30.99,1
moneyplant,wet,dry,72.09,24.85,0
moneyplant,dry,moist,50.95,25.03,0
9oclock,moist,dry,88.74,26.64,1
moneyplant,dry,wet,71.19,19.84,0
9oclock,moist,moist,85.67,37.49,0
9oclock,dry,moist,77.02,26.39,1
moneyplant,dry,moist,34.22,24.63,0
9oclock,dry,wet,72.72,18.14,1
9oclock,wet,dry,35.77,27.02,1
moneyplant,wet,moist,67.7,31.54,0
9oclock,wet,dry,79.37,24.97,1
moneyplant,dry,moist,61.45,25.71,0
moneyplant,wet,moist,51.55,37.57,0
9oclock,dry,moist,48.48,16.64,1
9oclock,dry,moist,80.21,35.82,1
moneyplant,moist,moist,78.28,38.29,0
moneyplant,wet,wet,82.47,31.45,0
moneyplant,wet,wet,55.36,19.08,0
9oclock,moist,wet,83.69,37.59,0
9oclock,moist,moist,73.91,37.49,0
9oclock,wet,moist,88.21,21.75,0
9oclock,moist,moist,52.67,16.32,0
moneyplant,dry,moist,48.3,19.72,0
moneyplant,wet,wet,51.48,15.89,0
9oclock,wet,wet,59.72,28.51,0
9oclock,dry,moist,37.13,36.16,1
9oclock,moist,moist,69.96,22.14,0
moneyplant,dry,dry,44.53,29.3,1
9oclock,wet,wet,71.05,22.8,0
9oclock,dry,dry,71.09,22.79,1
9oclock,dry,moist,65.96,38.91,1
9oclock,moist,wet,78.97,20.08,0
moneyplant,moist,dry,47.96,27.15,0
moneyplant,moist,dry,81.87,30.22,0
9oclock,wet,dry,50.6,39.24,1
9oclock,moist,dry,39.46,18.13,1
moneyplant,dry,wet,46.79,31.71,0
moneyplant,moist,dry,34.52,31.8,0
moneyplant,moist,moist,46.3,35.86,0
9oclock,wet,dry,80.82,24.36,1
moneyplant,dry,wet,70.75,36.86,0
moneyplant,wet,wet,54.62,28.5,0
moneyplant,wet,moist,71.83,24.83,0
9oclock,wet,dry,39.48,32.98,1
moneyplant,moist,moist,44.7,18.98,0
moneyplant,moist,wet,53.08,28.03,0
moneyplant,dry,wet,70.32,15.27,0
moneyplant,wet,moist,67.86,22.96,0
9oclock,moist,moist,79.63,31.15,0
moneyplant,moist,wet,48.49,28.03,0
moneyplant,moist,wet,44.59,26.46,0
9oclock,moist,dry,47.1,31.38,1
9oclock,dry,wet,42.0,16.0,1
moneyplant,dry,wet,50.83,21.29,0
9oclock,dry,wet,30.01,32.67,1
9oclock,moist,dry,68.73,16.28,1
9oclock,moist,dry,54.37,32.48,1
9oclock,moist,wet,36.67,36.71,0
9oclock,moist,wet,58.11,38.4,0
9oclock,dry,moist,44.72,32.28,1
moneyplant,moist,wet,67.2,36.42,0
9oclock,moist,wet,85.67,29.58,0
9oclock,moist,moist,36.83,29.17,0
9oclock,dry,dry,43.47,38.27,1
moneyplant,wet,moist,55.89,27.99,0
moneyplant,dry,wet,52.89,23.88,0
moneyplant,dry,moist,34.15,32.98,0
9oclock,wet,moist,68.25,21.33,0
9oclock,moist,dry,86.79,18.1,1
moneyplant,dry,moist,51.22,38.4,0
moneyplant,dry,moist,51.25,30.59,0
moneyplant,dry,moist,79.77,16.56,0
9oclock,dry,wet,36.51,27.49,1
moneyplant,wet,dry,34.76,34.15,0
9oclock,wet,moist,58.46,29.05,0
9oclock,wet,wet,83.91,33.64,0
moneyplant,dry,wet,42.19,20.54,0
9oclock,dry,moist,70.52,17.93,1
moneyplant,moist,dry,47.33,22.75,0
moneyplant,dry,dry,86.02,22.22,1
moneyplant,wet,moist,43.01,37.28,0
moneyplant,wet,dry,84.31,38.61,0
9oclock,moist,wet,47.61,30.05,0
moneyplant,wet,wet,63.01,16.29,0
moneyplant,moist,dry,51.65,25.2,0
moneyplant,wet,moist,56.06,29.78,0
9oclock,moist,moist,31.54,15.51,0
moneyplant,dry,wet,62.28,28.11,0
9oclock,wet,wet,40.76,25.98,0
9oclock,moist,dry,72.41,25.27,1
9oclock,moist,dry,46.95,30.05,1
9oclock,wet,dry,77.81,20.36,1
moneyplant,moist,moist,72.46,38.79,0
moneyplant,dry,dry,40.78,17.52,1
9oclock,wet,moist,83.09,33.45,0
moneyplant,moist,dry,50.0,39.84,0
moneyplant,dry,wet,47.09,24.99,0
9oclock,dry,dry,41.73,33.64,1
moneyplant,wet,moist,83.1,25.63,0
9oclock,moist,wet,88.76,23.23,0
moneyplant,wet,wet,77.6,23.13,0
9oclock,wet,moist,82.73,31.58,0
9oclock,dry,wet,72.66,37.35,1
moneyplant,dry,wet,89.35,20.64,0
9oclock,wet,moist,86.77,35.35,0
9oclock,wet,moist,78.59,25.03,0
9oclock,moist,wet,48.19,21.54,0
moneyplant,wet,wet,83.41,31.49,0
9oclock,dry,dry,89.64,23.19,1
9oclock,dry,wet,42.3,23.63,1
moneyplant,moist,wet,37.65,21.34,0
moneyplant,moist,moist,61.08,22.2,0
moneyplant,wet,dry,71.95,19.78,0
moneyplant,dry,moist,37.95,29.48,0
moneyplant,wet,dry,36.7,21.64,0
moneyplant,moist,wet,55.84,16.59,0
moneyplant,dry,dry,77.56,26.36,1
9oclock,wet,dry,30.81,24.26,1
moneyplant,wet,moist,75.51,27.51,0
9oclock,dry,moist,50.77,31.06,1
9oclock,moist,moist,73.4,15.79,0
9oclock,wet,dry,48.71,16.29,1
moneyplant,dry,wet,51.66,36.8,0
9oclock,moist,moist,33.48,36.7,0
9oclock,wet,wet,32.86,32.0,0
moneyplant,wet,dry,85.34,28.82,0
moneyplant,wet,wet,51.95,17.17,0
9oclock,dry,moist,88.19,25.48,1
9oclock,dry,dry,57.9,37.26,1
9oclock,wet,wet,63.49,20.8,0
9oclock,moist,moist,63.72,35.96,0
moneyplant,wet,wet,87.92,21.34,0
9oclock,wet,moist,88.16,15.43,0
9oclock,wet,dry,72.94,35.53,1
moneyplant,wet,wet,47.75,16.54,0
9oclock,wet,wet,41.99,23.43,0
moneyplant,moist,moist,62.47,27.45,0
moneyplant,dry,moist,55.88,35.79,0
moneyplant,wet,dry,47.93,31.37,0
moneyplant,moist,wet,59.01,26.38,0
9oclock,moist,moist,49.15,39.59,0
9oclock,dry,wet,74.19,24.34,1
moneyplant,dry,moist,35.96,18.64,0
moneyplant,moist,wet,63.39,16.25,0
moneyplant,moist,dry,74.24,30.08,0
moneyplant,wet,moist,88.1,39.8,0
9oclock,dry,moist,42.43,24.11,1
9oclock,dry,moist,53.86,15.37,1
moneyplant,dry,moist,83.51,21.7,0
9oclock,wet,moist,46.14,28.0,0
moneyplant,moist,wet,56.08,26.99,0
9oclock,moist,wet,73.6,26.43,0
9oclock,wet,dry,55.09,32.08,1
9oclock,wet,dry,35.73,16.44,1
9oclock,wet,dry,40.32,17.82,1
9oclock,dry,moist,34.67,30.11,1
moneyplant,moist,moist,84.42,31.85,0
moneyplant,moist,dry,81.66,36.43,0
9oclock,moist,wet,68.95,17.19,0
moneyplant,moist,wet,34.8,23.26,0
9oclock,wet,wet,83.04,37.8,0
9oclock,wet,moist,48.46,26.88,0
9oclock,dry,wet,42.46,20.28,1
moneyplant,wet,moist,54.92,21.08,0
moneyplant,dry,dry,85.53,18.25,1
moneyplant,dry,dry,57.31,23.4,1
moneyplant,dry,moist,33.86,36.8,0
9oclock,wet,moist,61.15,37.05,0
moneyplant,dry,moist,47.53,38.51,0
9oclock,dry,wet,40.65,34.93,1
moneyplant,moist,wet,70.45,29.66,0
9oclock,dry,wet,53.47,21.05,1
9oclock,moist,wet,82.57,31.26,0
moneyplant,wet,dry,73.26,15.19,0
moneyplant,dry,wet,75.3,22.06,0
9oclock,wet,moist,68.35,22.88,0
9oclock,wet,wet,88.28,27.0,0
9oclock,dry,moist,41.88,35.95,1
moneyplant,dry,moist,75.89,27.27,0
moneyplant,dry,dry,72.33,24.57,1
9oclock,wet,moist,79.3,30.35,0
moneyplant,wet,moist,45.44,24.0,0
9oclock,wet,moist,65.54,16.01,0
moneyplant,moist,dry,68.46,25.91,0
9oclock,dry,dry,44.06,21.72,1
moneyplant,wet,wet,79.86,31.79,0
moneyplant,moist,wet,68.46,37.95,0
9oclock,moist,dry,30.81,17.3,1
moneyplant,wet,dry,46.67,22.14,0
9oclock,wet,dry,73.75,26.39,1
9oclock,dry,wet,63.01,16.14,1
moneyplant,moist,dry,37.56,29.0,0
9oclock,moist,wet,70.55,33.57,0
moneyplant,moist,moist,79.6,18.17,0
9oclock,wet,moist,46.04,37.46,0
9oclock,dry,dry,35.53,22.19,1
9oclock,dry,dry,54.32,27.46,1
moneyplant,wet,wet,44.95,15.42,0
moneyplant,moist,moist,54.03,39.39,0
moneyplant,wet,dry,83.33,30.55,0
moneyplant,dry,dry,84.94,25.88,1
moneyplant,dry,moist,59.21,30.12,0
moneyplant,wet,dry,44.68,32.16,0
9oclock,moist,dry,45.75,17.94,1
moneyplant,dry,moist,44.07,25.53,0
moneyplant,wet,wet,70.75,31.41,0
moneyplant,wet,dry,75.94,30.45,0
9oclock,wet,wet,78.9,19.75,0
9oclock,dry,wet,31.45,15.48,1
moneyplant,dry,wet,33.74,15.06,0
moneyplant,dry,wet,56.67,24.34,0
9oclock,dry,moist,89.01,39.24,1
moneyplant,dry,dry,85.64,34.82,1
moneyplant,dry,wet,58.84,30.28,0
moneyplant,wet,moist,44.4,33.83,0
moneyplant,dry,wet,60.41,39.8,0
9oclock,moist,dry,47.14,22.9,1
9oclock,moist,moist,64.52,25.98,0
9oclock,moist,dry,65.72,15.2,1
9oclock,moist,moist,61.0,23.95,0
moneyplant,moist,moist,75.64,24.94,0
moneyplant,dry,wet,44.15,28.67,0
9oclock,moist,wet,37.91,19.53,0
9oclock,wet,wet,38.11,38.05,0
9oclock,moist,wet,35.03,21.37,0
9oclock,moist,moist,52.8,31.72,0
9oclock,moist,wet,53.18,33.78,0
moneyplant,dry,moist,48.13,16.76,0
moneyplant,wet,dry,73.45,23.04,0
moneyplant,dry,moist,48.51,24.36,0
9oclock,dry,moist,71.51,34.35,1
moneyplant,moist,wet,73.87,24.32,0
9oclock,moist,dry,42.64,39.48,1
moneyplant,moist,moist,42.41,21.18,0
moneyplant,moist,dry,63.53,19.65,0
moneyplant,dry,wet,55.68,32.22,0
moneyplant,moist,wet,79.44,31.76,0
moneyplant,wet,moist,83.89,32.73,0
9oclock,wet,moist,58.79,30.14,0
moneyplant,wet,wet,49.62,19.93,0
moneyplant,dry,dry,43.46,18.95,1
9oclock,dry,wet,37.88,38.64,1
9oclock,dry,moist,75.0,18.27,1
moneyplant,moist,moist,66.0,38.42,0
9oclock,moist,dry,76.48,28.5,1
moneyplant,moist,wet,42.93,22.86,0
9oclock,wet,dry,44.74,24.75,1
moneyplant,dry,dry,47.87,24.88,1
9oclock,dry,wet,48.62,20.62,1
moneyplant,wet,wet,48.72,21.81,0
9oclock,moist,dry,82.99,39.62,1
9oclock,dry,dry,32.94,15.88,1
moneyplant,moist,wet,56.37,34.7,0
moneyplant,dry,wet,66.85,23.23,0
moneyplant,dry,dry,62.84,38.48,1
9oclock,moist,wet,72.27,23.16,0
9oclock,moist,dry,50.85,16.29,1
moneyplant,wet,dry,48.9,18.78,0
9oclock,dry,wet,88.47,16.13,1
moneyplant,wet,dry,73.14,32.41,0
moneyplant,dry,wet,70.07,20.55,0
moneyplant,dry,wet,73.33,16.84,0
moneyplant,moist,dry,47.04,37.52,0
moneyplant,moist,wet,52.4,26.52,0
9oclock,dry,moist,55.92,29.79,1
moneyplant,dry,moist,77.34,36.91,0
moneyplant,wet,wet,49.1,32.51,0
9oclock,moist,dry,62.89,32.79,1
moneyplant,wet,moist,46.94,35.52,0
9oclock,wet,moist,49.12,39.95,0
moneyplant,moist,dry,58.21,33.83,0
moneyplant,dry,dry,81.79,16.94,1
moneyplant,wet,moist,34.24,32.35,0
9oclock,dry,dry,69.89,21.31,1
moneyplant,dry,moist,79.12,35.63,0
9oclock,dry,wet,87.03,22.18,1
moneyplant,dry,moist,41.09,24.25,0
9oclock,moist,dry,52.28,18.32,1
9oclock,moist,wet,30.69,17.06,0
9oclock,dry,wet,67.45,23.78,1
9oclock,moist,wet,46.92,17.51,0
moneyplant,dry,wet,76.06,39.52,0
moneyplant,dry,wet,87.67,28.11,0
moneyplant,moist,moist,47.94,31.78,0
moneyplant,moist,moist,65.0,20.37,0
moneyplant,moist,wet,31.39,30.18,0
9oclock,wet,moist,74.96,23.41,0
9oclock,dry,moist,45.85,36.8,1
moneyplant,dry,moist,64.68,35.47,0
9oclock,wet,dry,86.03,36.89,1
9oclock,dry,moist,56.69,26.14,1
9oclock,wet,dry,77.77,33.7,1
9oclock,moist,moist,74.59,33.53,0
moneyplant,wet,dry,30.12,31.86,0
moneyplant,moist,dry,76.65,23.89,0
9oclock,moist,moist,78.62,39.05,0
moneyplant,wet,dry,51.24,19.44,0
moneyplant,wet,dry,87.37,37.62,0
moneyplant,dry,dry,47.8,18.2,1
moneyplant,wet,wet,47.81,39.99,0
moneyplant,moist,wet,34.23,24.0,0
9oclock,wet,wet,61.24,23.59,0
9oclock,dry,dry,77.32,36.4,1
9oclock,wet,wet,72.38,37.24,0
moneyplant,dry,wet,65.51,26.72,0
moneyplant,dry,dry,70.01,31.09,1
moneyplant,dry,moist,81.49,37.15,0
moneyplant,moist,dry,32.46,19.86,0
moneyplant,moist,moist,39.06,20.18,0
9oclock,wet,dry,64.03,33.13,1
moneyplant,dry,dry,80.0,34.67,1
9oclock,moist,moist,72.85,15.41,0
9oclock,moist,wet,67.27,16.46,0
moneyplant,dry,moist,49.91,31.3,0
9oclock,moist,wet,68.6,15.92,0
9oclock,dry,moist,53.67,38.85,1
moneyplant,wet,dry,53.52,22.92,0
moneyplant,wet,dry,52.51,23.41,0
9oclock,dry,wet,74.48,36.93,1
9oclock,dry,moist,36.55,36.24,1
moneyplant,moist,dry,51.54,16.17,0
9oclock,dry,dry,82.76,19.8,1
moneyplant,dry,moist,85.63,23.06,0
9oclock,moist,moist,30.27,16.73,0
9oclock,wet,dry,77.82,37.14,1
9oclock,dry,moist,52.29,24.13,1
9oclock,moist,dry,59.7,24.52,1
9oclock,dry,moist,77.25,36.37,1
9oclock,moist,moist,30.79,34.45,0
9oclock,moist,moist,35.02,24.4,0
9oclock,moist,wet,51.31,30.87,0
moneyplant,dry,dry,44.03,39.87,1
9oclock,dry,dry,56.71,32.82,1
moneyplant,wet,moist,58.19,36.23,0
moneyplant,wet,wet,81.27,33.12,0
moneyplant,wet,wet,83.08,21.81,0
9oclock,dry,wet,43.18,36.51,1
moneyplant,wet,moist,33.12,29.08,0
moneyplant,wet,wet,64.01,36.91,0
9oclock,dry,wet,65.44,37.72,1
9oclock,dry,wet,32.07,22.03,1
moneyplant,wet,moist,37.1,33.09,0
moneyplant,wet,dry,47.93,34.31,0
moneyplant,wet,moist,48.61,29.95,0
moneyplant,dry,dry,32.39,36.58,1
moneyplant,dry,wet,45.98,21.16,0
9oclock,dry,moist,47.79,35.12,1
moneyplant,dry,dry,69.24,28.48,1
moneyplant,moist,moist,82.37,18.25,0
9oclock,moist,dry,75.5,28.99,1
9oclock,dry,dry,68.14,33.99,1
moneyplant,wet,dry,85.14,30.09,0
9oclock,dry,dry,63.18,16.67,1
moneyplant,dry,wet,38.05,18.97,0
moneyplant,moist,dry,79.24,37.34,0
9oclock,wet,moist,88.88,37.59,0
9oclock,moist,dry,57.54,24.38,1
9oclock,moist,moist,46.87,25.3,0
9oclock,wet,moist,60.08,37.91,0
9oclock,dry,wet,30.58,17.47,1
moneyplant,dry,moist,74.19,29.99,0
moneyplant,dry,wet,32.83,28.73,0
moneyplant,dry,wet,62.0,39.73,0
9oclock,wet,moist,36.4,22.88,0
9oclock,wet,moist,69.96,25.55,0
moneyplant,dry,dry,67.38,35.02,1
9oclock,dry,wet,37.48,35.54,1
9oclock,dry,moist,65.57,34.95,1
9oclock,wet,moist,52.46,35.41,0
9oclock,dry,dry,55.74,35.84,1
9oclock,moist,moist,46.8,20.07,0
9oclock,moist,dry,77.97,28.44,1
moneyplant,dry,dry,36.66,28.68,1
9oclock,wet,dry,79.25,39.71,1
moneyplant,dry,wet,52.68,38.19,0
moneyplant,dry,moist,62.6,30.86,0
9oclock,moist,dry,83.68,34.8,1
9oclock,moist,wet,47.25,27.45,0
moneyplant,wet,wet,37.25,16.63,0
9oclock,dry,dry,82.5,29.39,1
9oclock,wet,dry,72.75,35.41,1
moneyplant,wet,wet,50.49,32.17,0
9oclock,wet,wet,65.06,33.15,0
9oclock,moist,dry,42.2,27.25,1
moneyplant,moist,dry,33.19,25.26,0
9oclock,wet,wet,39.42,33.72,0
9oclock,moist,dry,86.38,21.44,1
moneyplant,wet,wet,46.63,31.75,0
9oclock,dry,moist,62.95,31.84,1
9oclock,wet,dry,89.67,25.66,1
9oclock,dry,moist,81.21,25.27,1
moneyplant,wet,wet,31.79,29.39,0
moneyplant,moist,dry,41.58,30.29,0
9oclock,wet,wet,55.75,33.17,0
9oclock,wet,wet,75.91,35.78,0
moneyplant,moist,moist,50.76,28.11,0
moneyplant,moist,moist,48.74,15.44,0
moneyplant,dry,wet,74.56,37.91,0
moneyplant,wet,moist,30.93,21.61,0
9oclock,moist,dry,81.71,37.59,1
moneyplant,moist,wet,77.83,37.12,0
moneyplant,wet,wet,69.83,26.16,0
9oclock,dry,wet,45.64,25.29,1
moneyplant,wet,moist,82.91,15.34,0
moneyplant,dry,wet,62.1,34.6,0
moneyplant,dry,wet,79.17,39.06,0
9oclock,dry,moist,41.32,30.28,1
moneyplant,wet,dry,30.77,38.93,0
9oclock,wet,wet,34.42,35.16,0
9oclock,moist,dry,69.33,38.06,1
9oclock,wet,dry,61.59,19.38,1
9oclock,moist,moist,73.79,17.26,0
moneyplant,wet,moist,50.69,36.21,0
moneyplant,dry,dry,41.1,16.15,1
9oclock,moist,dry,38.58,16.41,1
moneyplant,moist,dry,36.94,20.87,0
moneyplant,moist,moist,58.86,29.91,0
9oclock,moist,dry,31.34,29.8,1
moneyplant,dry,dry,75.86,34.12,1
9oclock,dry,dry,72.29,19.89,1
moneyplant,dry,dry,38.77,22.25,1
moneyplant,wet,dry,37.89,38.1,0
moneyplant,moist,moist,67.04,37.01,0
moneyplant,moist,dry,49.78,35.15,0
9oclock,dry,dry,47.01,36.78,1
moneyplant,dry,dry,42.51,27.99,1
9oclock,wet,moist,32.95,21.73,0
9oclock,dry,wet,73.94,39.17,1
moneyplant,dry,dry,46.97,35.93,1
9oclock,wet,wet,54.81,21.46,0
9oclock,dry,moist,61.6,36.13,1
moneyplant,dry,dry,66.82,29.5,1
moneyplant,dry,wet,82.61,30.79,0
moneyplant,wet,moist,70.04,31.18,0
moneyplant,dry,dry,80.68,37.04,1
9oclock,wet,moist,78.04,27.32,0
9oclock,moist,moist,82.45,32.97,0
9oclock,dry,dry,68.01,23.3,1
9oclock,wet,wet,84.65,33.31,0
moneyplant,wet,wet,68.95,19.55,0
9oclock,moist,dry,30.52,36.13,1
moneyplant,moist,moist,86.82,35.88,0
9oclock,wet,moist,80.61,39.89,0
moneyplant,dry,dry,88.16,33.69,1
9oclock,moist,moist,60.93,35.14,0
moneyplant,wet,wet,77.94,19.17,0
9oclock,moist,dry,48.62,29.11,1
9oclock,dry,dry,40.44,22.27,1
9oclock,moist,wet,67.7,16.04,0
moneyplant,moist,wet,86.94,36.74,0
9oclock,dry,dry,34.98,26.51,1
9oclock,moist,wet,54.48,31.38,0
9oclock,wet,wet,66.75,36.62,0
moneyplant,wet,wet,41.48,39.92,0
9oclock,wet,dry,30.19,36.1,1
moneyplant,moist,moist,47.7,17.83,0
9oclock,wet,wet,75.17,18.78,0
9oclock,moist,wet,42.05,18.75,0
9oclock,dry,dry,79.82,27.24,1
9oclock,dry,moist,88.13,38.86,1
moneyplant,dry,wet,57.01,26.9,0
9oclock,moist,dry,75.57,21.74,1
9oclock,moist,dry,38.71,18.02,1
moneyplant,wet,moist,66.01,24.74,0
9oclock,moist,dry,45.36,29.55,1
moneyplant,wet,dry,63.48,34.65,0
moneyplant,moist,dry,36.56,39.31,0
moneyplant,moist,dry,39.2,23.73,0
9oclock,dry,moist,75.99,15.03,1
9oclock,moist,wet,53.09,33.96,0
9oclock,dry,wet,54.99,35.84,1
moneyplant,moist,moist,81.54,15.14,0
moneyplant,dry,dry,56.5,21.69,1
moneyplant,dry,moist,45.45,24.36,0
moneyplant,moist,dry,52.81,20.88,0
9oclock,dry,moist,67.4,16.27,1
9oclock,moist,moist,44.5,27.04,0
9oclock,dry,wet,36.81,30.73,1
9oclock,dry,dry,66.91,38.57,1
9oclock,dry,dry,72.63,23.92,1
9oclock,dry,dry,74.27,25.7,1
9oclock,moist,dry,40.72,34.55,1
9oclock,moist,wet,79.31,21.87,0
moneyplant,dry,wet,75.99,33.56,0
9oclock,moist,dry,88.98,18.78,1
9oclock,dry,moist,72.25,21.75,1
moneyplant,moist,wet,74.59,23.83,0
9oclock,moist,moist,44.44,38.07,0
moneyplant,dry,wet,33.24,26.36,0
moneyplant,wet,dry,73.18,37.36,0
moneyplant,wet,dry,65.82,39.93,0
9oclock,moist,moist,50.05,24.37,0
moneyplant,dry,moist,78.93,24.04,0
moneyplant,dry,wet,36.68,20.7,0
moneyplant,dry,wet,30.63,39.33,0
moneyplant,dry,moist,48.1,15.59,0
moneyplant,moist,wet,55.78,36.44,0
9oclock,dry,moist,57.78,34.62,1
9oclock,moist,wet,80.91,16.36,0
9oclock,dry,dry,70.92,38.08,1
moneyplant,moist,dry,69.89,32.57,0
9oclock,moist,moist,70.01,29.3,0
9oclock,wet,dry,80.18,27.69,1
moneyplant,moist,moist,61.18,25.71,0
moneyplant,wet,dry,75.64,30.4,0
9oclock,dry,dry,54.2,34.23,1
9oclock,wet,dry,66.65,39.49,1
moneyplant,wet,moist,31.6,15.64,0
moneyplant,moist,moist,47.76,32.13,0
moneyplant,dry,dry,65.14,21.82,1
moneyplant,dry,dry,75.66,36.91,1
9oclock,dry,dry,46.91,22.26,1
9oclock,dry,dry,63.03,29.0,1
moneyplant,wet,wet,79.61,30.22,0
9oclock,moist,dry,83.05,25.28,1
moneyplant,dry,wet,44.53,19.18,0
9oclock,moist,wet,70.4,23.5,0
moneyplant,dry,dry,58.9,31.05,1
moneyplant,dry,moist,66.56,20.03,0
9oclock,dry,wet,70.49,20.16,1
9oclock,moist,moist,64.24,39.24,0
moneyplant,moist,dry,35.17,17.63,0
9oclock,wet,wet,44.68,19.74,0
moneyplant,wet,wet,47.84,39.84,0
9oclock,wet,dry,31.41,24.78,1
9oclock,moist,wet,33.8,25.13,0
9oclock,wet,wet,49.17,31.89,0
moneyplant,dry,moist,50.15,33.61,0
9oclock,dry,dry,78.47,15.63,1
9oclock,wet,moist,82.76,15.57,0
moneyplant,wet,moist,55.72,17.03,0
9oclock,wet,dry,31.6,39.92,1
moneyplant,moist,moist,43.38,34.54,0
9oclock,moist,wet,41.45,32.7,0
9oclock,moist,dry,79.0,33.84,1
9oclock,wet,moist,58.42,17.5,0
9oclock,wet,moist,40.02,37.78,0
moneyplant,wet,dry,71.37,19.03,0
moneyplant,wet,moist,42.74,34.06,0
9oclock,dry,dry,73.99,38.41,1
9oclock,moist,wet,34.62,38.0,0
moneyplant,wet,dry,77.32,32.04,0
9oclock,wet,wet,79.91,20.38,0
9oclock,moist,moist,42.54,20.72,0
9oclock,moist,moist,75.44,39.59,0
moneyplant,dry,moist,59.99,31.84,0
moneyplant,moist,dry,68.11,25.83,0
moneyplant,wet,wet,67.13,31.25,0
moneyplant,dry,wet,41.23,39.42,0
moneyplant,wet,moist,80.99,37.23,0
9oclock,wet,dry,56.61,19.46,1
9oclock,moist,moist,87.51,38.2,0
9oclock,wet,moist,79.26,18.44,0
9oclock,moist,moist,61.73,38.0,0
9oclock,dry,dry,74.63,33.39,1
moneyplant,dry,dry,32.03,30.91,1
moneyplant,moist,wet,43.06,28.3,0
moneyplant,moist,wet,50.28,29.21,0
9oclock,moist,moist,49.59,39.04,0
moneyplant,moist,moist,88.14,24.1,0
9oclock,moist,dry,40.75,24.95,1
moneyplant,dry,dry,55.02,39.25,1
moneyplant,moist,moist,42.53,19.52,0
moneyplant,dry,dry,50.5,24.47,1
9oclock,moist,moist,35.84,24.13,0
9oclock,dry,moist,67.8,29.9,1
9oclock,wet,moist,82.33,37.04,0
9oclock,wet,dry,74.68,27.03,1
9oclock,wet,dry,55.38,16.56,1
moneyplant,wet,wet,86.05,20.87,0
moneyplant,wet,dry,59.41,22.84,0
moneyplant,dry,dry,35.32,33.76,1
moneyplant,wet,dry,72.22,25.96,0
9oclock,moist,moist,61.08,30.65,0
9oclock,wet,moist,33.13,27.26,0
moneyplant,moist,wet,64.57,31.44,0
moneyplant,wet,dry,81.63,23.41,0
9oclock,wet,dry,88.86,34.56,1
9oclock,dry,wet,43.74,25.03,1
9oclock,wet,moist,38.83,29.95,0
moneyplant,moist,wet,57.9,22.98,0
9oclock,wet,dry,85.24,19.48,1
moneyplant,wet,wet,59.78,34.45,0
9oclock,dry,dry,64.75,16.26,1
9oclock,moist,wet,41.39,16.43,0
moneyplant,wet,wet,40.88,22.28,0
9oclock,wet,dry,52.9,18.98,1
9oclock,wet,wet,34.72,37.8,0
moneyplant,dry,wet,33.85,20.41,0
moneyplant,moist,wet,64.21,39.63,0
9oclock,wet,wet,44.97,18.74,0
9oclock,wet,wet,52.65,38.84,0
9oclock,wet,dry,57.97,25.8,1
9oclock,dry,wet,83.82,15.99,1
9oclock,moist,wet,76.95,29.41,0
moneyplant,dry,moist,69.01,16.78,0
moneyplant,dry,wet,75.76,25.17,0
