Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
moneyplant,wet,dry,47.69,38.79,0
9oclock,wet,dry,66.21,22.49,1
moneyplant,wet,moist,88.27,16.07,0
9oclock,wet,wet,61.68,37.91,0
moneyplant,moist,moist,82.32,27.78,0
9oclock,moist,wet,77.95,22.58,0
moneyplant,moist,wet,50.88,30.08,0
moneyplant,moist,wet,53.12,28.07,0
9oclock,dry,wet,78.07,17.21,1
moneyplant,moist,moist,48.2,21.99,0
moneyplant,dry,wet,86.88,37.98,0
9oclock,dry,wet,47.63,16.32,1
9oclock,dry,moist,44.33,30.12,1
moneyplant,wet,moist,62.12,25.55,0
9oclock,wet,moist,45.94,22.49,0
9oclock,dry,wet,55.69,21.67,1
moneyplant,dry,dry,80.38,23.8,1
9oclock,wet,wet,71.76,15.17,0
moneyplant,wet,wet,60.77,22.77,0
moneyplant,wet,wet,36.12,30.14,0
9oclock,wet,wet,55.89,25.06,0
moneyplant,moist,wet,67.93,15.36,0
moneyplant,moist,wet,81.11,26.44,0
9oclock,wet,moist,64.34,35.77,0
9oclock,moist,wet,30.98,29.46,0
moneyplant,dry,wet,80.88,27.11,0
moneyplant,dry,wet,67.25,31.91,0
moneyplant,moist,dry,72.35,35.19,0
moneyplant,moist,moist,54.44,24.83,0
9oclock,wet,dry,64.17,34.29,1
moneyplant,moist,wet,72.89,19.5,0
moneyplant,wet,dry,63.28,38.19,0
9oclock,wet,moist,46.54,28.36,0
9oclock,wet,wet,73.78,37.42,0
9oclock,dry,moist,59.16,17.95,1
moneyplant,moist,wet,86.57,30.3,0
9oclock,moist,moist,46.64,24.86,0
9oclock,dry,dry,87.26,35.11,1
9oclock,wet,moist,54.44,23.4,0
moneyplant,wet,wet,83.33,30.59,0
9oclock,moist,moist,71.86,39.21,0
9oclock,moist,wet,34.4,32.99,0
moneyplant,dry,wet,50.94,26.4,0
9oclock,dry,moist,83.85,15.61,1
9oclock,wet,moist,85.57,23.55,0
moneyplant,wet,moist,68.09,33.36,0
9oclock,wet,wet,71.22,38.19,0
moneyplant,moist,wet,59.69,37.39,0
moneyplant,wet,moist,59.97,37.25,0
moneyplant,wet,dry,46.11,15.72,0
moneyplant,moist,dry,83.83,18.86,0
9oclock,wet,moist,43.51,25.79,0
9oclock,wet,moist,67.94,17.33,0
moneyplant,dry,wet,78.21,35.41,0
9oclock,wet,dry,42.49,37.86,1
9oclock,moist,moist,47.51,39.66,0
moneyplant,moist,wet,75.94,20.14,0
moneyplant,moist,moist,74.39,29.27,0
9oclock,wet,wet,30.46,24.31,0
9oclock,dry,dry,75.64,39.34,1
9oclock,dry,moist,49.02,33.4,1
moneyplant,wet,moist,37.96,25.45,0
9oclock,wet,moist,56.37,24.45,0
moneyplant,dry,moist,89.73,32.38,0
moneyplant,wet,wet,88.74,33.78,0
9oclock,wet,wet,58.31,24.48,0
moneyplant,wet,wet,64.33,25.39,0
9oclock,dry,moist,51.89,18.33,1
9oclock,wet,wet,85.01,36.92,0
moneyplant,wet,dry,31.27,19.26,0
moneyplant,wet,wet,82.71,15.15,0
moneyplant,moist,wet,80.09,39.37,0
9oclock,wet,moist,70.87,19.9,0
moneyplant,wet,dry,61.8,18.17,0
9oclock,moist,moist,41.56,15.9,0
moneyplant,wet,wet,34.56,24.26,0
moneyplant,wet,dry,60.89,24.62,0
9oclock,moist,wet,34.82,36.72,0
moneyplant,wet,moist,58.06,35.88,0
9oclock,dry,wet,79.54,31.3,1
moneyplant,moist,moist,80.59,32.16,0
moneyplant,dry,dry,89.87,28.42,1
moneyplant,dry,moist,81.12,23.12,0
moneyplant,dry,moist,86.68,35.76,0
9oclock,moist,moist,52.99,18.59,0
9oclock,wet,dry,38.45,36.53,1
9oclock,dry,wet,44.73,17.81,1
9oclock,moist,dry,61.05,33.44,1
9oclock,dry,dry,44.67,20.24,1
9oclock,wet,dry,46.55,25.83,1
9oclock,dry,moist,53.89,28.61,1
9oclock,wet,dry,40.06,32.23,1
moneyplant,wet,moist,43.25,19.42,0
moneyplant,moist,wet,58.81,34.43,0
9oclock,dry,moist,34.76,28.28,1
moneyplant,moist,moist,40.2,22.74,0
9oclock,wet,dry,51.96,20.94,1
moneyplant,moist,wet,37.48,33.75,0
moneyplant,dry,moist,38.14,31.07,0
9oclock,moist,dry,79.21,25.39,1
moneyplant,dry,moist,46.62,27.3,0
9oclock,moist,moist,46.31,23.11,0
9oclock,moist,moist,38.16,35.89,0
9oclock,dry,moist,84.23,30.32,1
moneyplant,dry,moist,44.35,15.8,0
9oclock,wet,moist,68.0,19.88,0
moneyplant,wet,moist,56.6,24.57,0
9oclock,dry,wet,72.98,24.68,1
9oclock,moist,dry,88.03,16.81,1
moneyplant,moist,moist,83.51,17.57,0
9oclock,wet,wet,60.93,16.29,0
moneyplant,moist,wet,54.19,36.26,0
moneyplant,moist,dry,42.21,32.77,0
9oclock,moist,wet,83.02,17.37,0
moneyplant,moist,wet,80.77,17.95,0
moneyplant,moist,moist,69.75,34.88,0
9oclock,dry,dry,60.75,38.67,1
9oclock,moist,moist,55.8,16.29,0
moneyplant,wet,moist,47.77,27.55,0
moneyplant,moist,wet,70.46,36.18,0
9oclock,wet,wet,41.74,28.6,0
9oclock,dry,wet,53.89,35.08,1
moneyplant,dry,dry,72.85,32.15,1
9oclock,wet,moist,85.8,31.0,0
moneyplant,wet,moist,61.36,29.03,0
9oclock,dry,moist,65.07,34.52,1
moneyplant,wet,wet,53.65,37.31,0
9oclock,dry,wet,46.97,24.58,1
9oclock,wet,wet,40.31,15.51,0
moneyplant,moist,wet,86.75,17.82,0
moneyplant,dry,dry,66.16,27.95,1
moneyplant,dry,wet,44.25,24.33,0
9oclock,wet,dry,35.3,39.6,1
moneyplant,moist,wet,65.96,21.74,0
moneyplant,wet,dry,43.95,17.93,0
moneyplant,dry,moist,36.93,34.29,0
moneyplant,moist,wet,71.19,35.42,0
9oclock,dry,wet,69.51,16.3,1
moneyplant,wet,wet,89.51,16.75,0
moneyplant,wet,wet,32.99,25.05,0
moneyplant,wet,wet,63.43,36.35,0
9oclock,moist,wet,66.27,15.76,0
9oclock,dry,wet,71.67,33.08,1
9oclock,moist,wet,42.22,32.52,0
9oclock,dry,dry,61.69,27.43,1
9oclock,dry,wet,64.79,34.86,1
9oclock,dry,wet,84.48,21.72,1
moneyplant,moist,moist,57.24,18.55,0
9oclock,wet,dry,65.03,27.2,1
9oclock,moist,wet,37.18,31.74,0
moneyplant,moist,wet,39.4,31.9,0
9oclock,wet,dry,53.35,29.11,1
moneyplant,dry,dry,80.06,21.2,1
9oclock,dry,dry,89.49,24.3,1
moneyplant,moist,wet,40.62,25.82,0
9oclock,wet,moist,74.42,38.97,0
9oclock,dry,wet,71.29,32.1,1
moneyplant,moist,wet,58.1,18.2,0
9oclock,wet,wet,46.17,32.23,0
9oclock,moist,wet,42.27,21.18,0
9oclock,moist,dry,73.85,39.03,1
9oclock,wet,wet,56.5,24.82,0
9oclock,dry,wet,77.19,24.56,1
moneyplant,dry,dry,61.0,19.54,1
9oclock,wet,wet,83.65,20.88,0
moneyplant,moist,wet,36.67,22.59,0
moneyplant,moist,dry,77.36,34.93,0
9oclock,dry,moist,52.74,33.1,1
moneyplant,moist,dry,75.32,25.69,0
9oclock,dry,moist,43.24,32.58,1
9oclock,moist,dry,75.76,33.16,1
moneyplant,wet,moist,85.91,38.6,0
9oclock,dry,dry,60.86,36.54,1
9oclock,wet,wet,85.65,33.24,0
9oclock,wet,wet,85.68,28.35,0
moneyplant,moist,moist,72.76,36.93,0
moneyplant,moist,moist,73.26,27.91,0
9oclock,dry,dry,67.38,31.27,1
moneyplant,moist,dry,86.43,35.26,0
moneyplant,wet,wet,77.29,16.99,0
moneyplant,dry,wet,64.69,19.54,0
moneyplant,dry,wet,62.26,20.45,0
moneyplant,moist,wet,54.2,27.85,0
moneyplant,wet,wet,57.86,16.94,0
moneyplant,dry,dry,48.46,26.17,1
moneyplant,moist,dry,47.4,39.68,0
moneyplant,dry,moist,75.47,16.07,0
moneyplant,moist,moist,41.23,28.92,0
9oclock,moist,moist,48.46,23.17,0
9oclock,moist,moist,44.35,39.08,0
9oclock,wet,wet,67.98,28.33,0
9oclock,wet,dry,43.97,24.0,1
moneyplant,dry,moist,68.09,23.01,0
moneyplant,wet,wet,81.59,27.32,0
9oclock,moist,dry,54.16,20.02,1
9oclock,moist,wet,54.32,26.37,0
9oclock,moist,dry,70.52,39.52,1
moneyplant,wet,wet,50.98,30.21,0
moneyplant,dry,wet,44.1,29.83,0
moneyplant,moist,dry,72.29,31.18,0
moneyplant,wet,moist,76.76,21.57,0
9oclock,wet,moist,63.64,20.32,0
moneyplant,wet,moist,41.32,15.55,0
9oclock,moist,wet,63.35,15.75,0
moneyplant,wet,dry,64.48,20.74,0
moneyplant,dry,moist,42.71,32.37,0
9oclock,wet,wet,38.25,22.45,0
moneyplant,moist,moist,32.32,23.04,0
9oclock,dry,wet,41.26,27.38,1
moneyplant,dry,moist,50.58,18.06,0
9oclock,dry,dry,68.04,36.66,1
moneyplant,dry,wet,33.69,20.57,0
moneyplant,moist,wet,41.87,24.65,0
9oclock,moist,dry,72.69,21.53,1
moneyplant,dry,wet,32.36,36.61,0
9oclock,moist,dry,46.97,19.24,1
9oclock,wet,wet,77.47,15.37,0
moneyplant,wet,moist,77.88,25.94,0
moneyplant,wet,dry,32.23,26.4,0
9oclock,moist,moist,37.33,22.08,0
moneyplant,moist,wet,61.0,29.84,0
moneyplant,moist,wet,36.15,33.31,0
moneyplant,wet,wet,46.91,25.24,0
9oclock,wet,dry,70.85,15.31,1
9oclock,moist,wet,50.03,31.57,0
9oclock,moist,moist,34.15,20.92,0
moneyplant,moist,wet,80.36,22.04,0
9oclock,dry,wet,39.4,39.33,1
9oclock,wet,dry,69.69,38.3,1
9oclock,wet,wet,76.19,22.45,0
9oclock,dry,dry,81.22,27.03,1
moneyplant,wet,dry,39.22,26.53,0
moneyplant,moist,wet,44.09,26.81,0
9oclock,dry,wet,67.27,25.63,1
9oclock,moist,dry,87.36,16.35,1
moneyplant,moist,moist,32.09,29.69,0
9oclock,dry,dry,61.08,35.33,1
moneyplant,wet,dry,61.79,27.82,0
9oclock,moist,wet,69.76,29.08,0
moneyplant,dry,moist,76.39,24.52,0
9oclock,moist,wet,77.61,18.65,0
moneyplant,dry,dry,38.13,25.3,1
9oclock,moist,moist,47.42,28.36,0
9oclock,moist,moist,51.16,30.56,0
moneyplant,wet,moist,30.62,34.29,0
moneyplant,wet,wet,77.7,19.93,0
moneyplant,wet,moist,89.04,19.16,0
9oclock,moist,moist,53.15,36.72,0
moneyplant,wet,dry,52.19,35.69,0
moneyplant,dry,wet,53.54,29.08,0
moneyplant,dry,dry,80.55,27.04,1
9oclock,dry,wet,62.97,23.67,1
9oclock,moist,wet,36.91,37.68,0
9oclock,moist,wet,58.54,36.59,0
9oclock,moist,dry,79.12,28.15,1
9oclock,wet,dry,82.58,33.37,1
9oclock,wet,dry,41.33,22.85,1
moneyplant,wet,dry,88.18,20.25,0
moneyplant,moist,dry,43.2,32.54,0
9oclock,moist,wet,30.6,37.72,0
moneyplant,moist,dry,46.9,26.17,0
9oclock,wet,moist,61.34,25.53,0
9oclock,dry,dry,52.33,29.8,1
moneyplant,wet,wet,48.17,27.78,0
9oclock,moist,moist,39.29,20.55,0
9oclock,wet,wet,60.17,25.24,0
moneyplant,dry,wet,31.17,15.92,0
moneyplant,dry,wet,42.9,16.83,0
moneyplant,dry,moist,54.34,23.14,0
moneyplant,wet,dry,65.35,25.69,0
moneyplant,moist,wet,45.3,24.88,0
9oclock,dry,wet,52.74,21.05,1
moneyplant,wet,wet,60.31,18.03,0
9oclock,dry,dry,45.14,33.84,1
moneyplant,wet,wet,82.15,16.39,0
moneyplant,wet,dry,61.52,28.02,0
9oclock,dry,dry,42.86,30.34,1
moneyplant,wet,wet,39.55,34.64,0
moneyplant,wet,wet,65.56,15.61,0
moneyplant,wet,moist,35.02,33.04,0
moneyplant,moist,wet,42.71,29.94,0
9oclock,moist,moist,41.81,19.09,0
9oclock,wet,dry,83.96,30.78,1
moneyplant,wet,wet,61.8,37.27,0
9oclock,wet,wet,51.23,29.21,0
9oclock,dry,dry,45.39,25.25,1
moneyplant,dry,dry,38.38,25.63,1
moneyplant,moist,wet,49.9,37.42,0
9oclock,moist,moist,62.92,38.35,0
9oclock,moist,dry,89.3,29.09,1
moneyplant,dry,dry,77.77,17.01,1
moneyplant,wet,wet,59.95,23.15,0
9oclock,dry,moist,68.69,19.77,1
moneyplant,dry,dry,34.3,21.41,1
9oclock,wet,dry,65.18,28.41,1
9oclock,dry,dry,56.46,25.01,1
9oclock,dry,moist,36.9,30.12,1
9oclock,wet,moist,44.08,33.42,0
moneyplant,moist,moist,35.8,38.82,0
moneyplant,moist,dry,35.47,29.97,0
9oclock,dry,moist,61.15,28.2,1
moneyplant,wet,dry,78.83,26.35,0
moneyplant,moist,moist,54.4,19.34,0
9oclock,moist,moist,56.12,22.59,0
9oclock,dry,dry,46.67,38.81,1
9oclock,moist,wet,67.64,24.54,0
moneyplant,dry,moist,82.19,20.75,0
9oclock,moist,dry,60.73,34.18,1
9oclock,moist,moist,68.55,35.69,0
moneyplant,dry,moist,88.02,35.89,0
moneyplant,wet,dry,39.31,30.26,0
moneyplant,moist,wet,33.87,23.84,0
9oclock,wet,moist,86.74,36.87,0
9oclock,dry,dry,58.58,29.57,1
9oclock,dry,dry,74.01,35.27,1
9oclock,moist,moist,68.55,34.09,0
moneyplant,wet,wet,77.68,30.79,0
moneyplant,wet,moist,80.03,25.65,0
moneyplant,dry,wet,84.12,23.7,0
9oclock,moist,moist,79.95,22.03,0
moneyplant,moist,dry,59.99,16.56,0
9oclock,wet,moist,46.8,35.54,0
9oclock,moist,moist,48.73,29.68,0
moneyplant,dry,wet,67.13,31.7,0
9oclock,dry,moist,45.78,30.12,1
moneyplant,wet,moist,47.01,26.86,0
9oclock,wet,wet,59.77,19.38,0
moneyplant,moist,wet,72.78,15.66,0
moneyplant,moist,dry,53.99,26.19,0
moneyplant,moist,wet,50.15,21.6,0
moneyplant,moist,dry,77.61,33.2,0
9oclock,moist,moist,37.94,19.15,0
9oclock,dry,wet,89.74,17.74,1
9oclock,moist,dry,61.5,32.34,1
moneyplant,wet,wet,56.03,20.25,0
9oclock,moist,dry,76.68,34.66,1
9oclock,moist,wet,83.77,38.37,0
9oclock,wet,wet,50.1,28.43,0
9oclock,dry,moist,49.29,17.7,1
9oclock,dry,dry,49.93,22.4,1
9oclock,dry,dry,73.68,17.39,1
moneyplant,wet,moist,65.73,22.57,0
moneyplant,moist,wet,39.54,36.33,0
9oclock,dry,wet,87.15,15.12,1
9oclock,dry,moist,46.87,21.29,1
9oclock,moist,moist,31.6,29.55,0
moneyplant,wet,dry,61.47,20.63,0
9oclock,wet,dry,56.7,16.26,1
9oclock,wet,moist,30.9,31.14,0
moneyplant,dry,wet,45.76,20.97,0
9oclock,dry,wet,45.84,22.36,1
moneyplant,moist,dry,52.05,30.63,0
moneyplant,moist,dry,52.9,38.92,0
moneyplant,moist,wet,87.66,29.72,0
moneyplant,dry,wet,51.24,21.95,0
9oclock,wet,wet,65.16,29.97,0
9oclock,wet,dry,59.35,21.5,1
9oclock,moist,wet,55.15,18.52,0
moneyplant,dry,wet,76.09,25.39,0
moneyplant,wet,dry,87.74,32.82,0
9oclock,wet,wet,74.28,33.81,0
moneyplant,moist,dry,75.26,32.51,0
moneyplant,wet,moist,58.64,25.61,0
moneyplant,wet,wet,40.35,15.88,0
moneyplant,moist,dry,32.93,27.17,0
9oclock,moist,moist,41.51,39.16,0
moneyplant,wet,moist,59.6,29.98,0
9oclock,moist,wet,80.52,31.87,0
moneyplant,moist,dry,69.55,24.62,0
moneyplant,dry,dry,34.26,34.92,1
moneyplant,wet,moist,62.01,29.67,0
9oclock,dry,dry,56.7,31.21,1
9oclock,dry,moist,67.22,30.55,1
9oclock,moist,moist,88.96,18.91,0
moneyplant,dry,wet,40.16,20.81,0
9oclock,moist,wet,69.77,23.99,0
moneyplant,moist,dry,46.44,30.49,0
moneyplant,moist,moist,64.87,32.72,0
9oclock,dry,wet,32.13,22.95,1
moneyplant,dry,wet,47.35,34.27,0
9oclock,wet,dry,59.22,20.14,1
9oclock,wet,moist,47.18,31.9,0
moneyplant,moist,wet,66.83,31.72,0
9oclock,wet,dry,37.42,25.4,1
moneyplant,wet,moist,67.93,36.76,0
9oclock,moist,moist,78.4,38.91,0
9oclock,dry,wet,76.77,16.57,1
9oclock,wet,dry,61.82,23.62,1
9oclock,dry,dry,77.89,17.2,1
moneyplant,dry,wet,53.44,28.52,0
9oclock,wet,wet,42.94,37.21,0
moneyplant,dry,moist,81.9,28.12,0
9oclock,wet,moist,54.7,17.41,0
9oclock,moist,moist,52.65,18.25,0
9oclock,dry,moist,89.74,23.41,1
9oclock,wet,wet,76.11,35.29,0
moneyplant,wet,moist,66.93,24.97,0
moneyplant,moist,wet,50.09,38.62,0
9oclock,moist,wet,85.1,23.0,0
9oclock,dry,wet,36.51,29.46,1
moneyplant,moist,moist,74.63,20.2,0
9oclock,wet,dry,34.31,19.64,1
9oclock,wet,wet,40.1,34.68,0
9oclock,wet,wet,65.83,31.7,0
9oclock,wet,dry,84.13,27.14,1
moneyplant,wet,wet,78.55,38.06,0
moneyplant,wet,moist,70.49,17.65,0
moneyplant,moist,wet,40.35,16.78,0
9oclock,dry,dry,65.89,28.58,1
moneyplant,dry,moist,79.46,30.33,0
moneyplant,moist,moist,77.66,36.77,0
moneyplant,moist,wet,44.14,25.06,0
moneyplant,wet,moist,84.01,34.67,0
moneyplant,moist,moist,75.23,20.38,0
9oclock,wet,dry,30.91,35.3,1
moneyplant,dry,dry,74.36,35.63,1
moneyplant,wet,wet,76.39,30.72,0
moneyplant,wet,wet,74.76,23.76,0
moneyplant,wet,moist,43.21,17.66,0
moneyplant,dry,moist,82.6,27.11,0
9oclock,moist,moist,85.62,15.48,0
9oclock,dry,moist,30.06,17.14,1
9oclock,wet,dry,36.45,26.79,1
moneyplant,dry,dry,48.18,17.88,1
moneyplant,dry,dry,50.43,22.43,1
9oclock,wet,wet,88.25,29.53,0
9oclock,dry,wet,67.78,24.46,1
moneyplant,moist,moist,53.62,32.37,0
moneyplant,wet,dry,39.92,18.95,0
9oclock,wet,wet,31.58,38.01,0
9oclock,wet,wet,65.25,28.18,0
9oclock,dry,wet,66.24,35.15,1
9oclock,moist,wet,86.9,17.17,0
moneyplant,dry,moist,40.37,15.85,0
moneyplant,dry,dry,50.02,32.61,1
9oclock,moist,moist,87.59,22.91,0
9oclock,dry,dry,41.86,23.84,1
9oclock,dry,moist,67.65,36.28,1
moneyplant,wet,wet,56.45,33.16,0
9oclock,wet,dry,60.94,17.66,1
9oclock,dry,moist,78.37,31.77,1
moneyplant,moist,dry,88.85,31.06,0
moneyplant,moist,wet,69.29,38.69,0
moneyplant,dry,wet,54.36,25.34,0
moneyplant,wet,wet,86.17,18.39,0
9oclock,moist,wet,38.23,17.54,0
moneyplant,wet,moist,37.7,37.62,0
9oclock,moist,moist,35.89,30.74,0
9oclock,dry,moist,89.77,24.0,1
moneyplant,wet,moist,46.59,30.74,0
9oclock,wet,wet,58.9,32.48,0
moneyplant,dry,dry,30.3,17.22,1
moneyplant,wet,dry,85.5,21.49,0
moneyplant,moist,wet,49.78,23.21,0
9oclock,dry,wet,47.57,16.92,1
9oclock,wet,moist,64.53,16.52,0
moneyplant,wet,dry,73.18,33.41,0
9oclock,wet,moist,49.71,25.28,0
moneyplant,moist,moist,78.22,34.02,0
9oclock,wet,moist,75.35,29.48,0
moneyplant,dry,wet,30.1,26.94,0
moneyplant,dry,dry,33.93,16.24,1
moneyplant,wet,dry,88.54,15.23,0
9oclock,moist,moist,33.69,27.56,0
9oclock,moist,moist,70.48,22.27,0
moneyplant,moist,dry,30.3,24.18,0
moneyplant,dry,dry,88.28,18.13,1
9oclock,moist,wet,60.87,22.36,0
moneyplant,wet,moist,79.0,38.01,0
moneyplant,moist,dry,67.65,15.14,0
9oclock,dry,dry,68.39,19.31,1
9oclock,wet,dry,76.67,37.33,1
moneyplant,moist,dry,79.9,15.86,0
moneyplant,wet,dry,60.0,37.13,0
moneyplant,moist,wet,69.09,20.43,0
moneyplant,moist,dry,77.51,16.01,0
9oclock,dry,wet,51.78,29.14,1
moneyplant,wet,wet,41.63,33.32,0
moneyplant,dry,wet,72.46,28.54,0
9oclock,moist,dry,56.45,39.71,1
9oclock,moist,dry,66.46,22.23,1
moneyplant,wet,moist,34.64,39.93,0
moneyplant,moist,dry,31.81,26.87,0
9oclock,dry,dry,63.83,35.77,1
moneyplant,dry,moist,30.96,19.92,0
9oclock,dry,wet,70.07,27.19,1
9oclock,moist,moist,39.32,32.3,0
9oclock,dry,wet,63.27,24.45,1
9oclock,wet,wet,75.24,20.01,0
moneyplant,wet,wet,55.88,25.3,0
9oclock,moist,moist,34.64,16.19,0
moneyplant,dry,moist,59.87,39.78,0
moneyplant,dry,dry,50.66,38.05,1
moneyplant,moist,moist,47.61,16.04,0
9oclock,dry,wet,65.59,39.91,1
moneyplant,dry,dry,80.47,39.6,1
9oclock,moist,wet,84.82,36.09,0
moneyplant,moist,wet,44.17,38.41,0
9oclock,moist,dry,89.32,18.36,1
9oclock,dry,wet,55.05,28.2,1
9oclock,moist,dry,52.15,35.78,1
9oclock,dry,wet,71.27,38.93,1
9oclock,wet,wet,30.18,30.2,0
9oclock,moist,wet,74.17,16.51,0
9oclock,dry,dry,58.14,21.94,1
9oclock,wet,wet,36.3,31.91,0
moneyplant,moist,moist,33.56,32.34,0
moneyplant,moist,dry,78.09,25.72,0
moneyplant,dry,wet,39.45,19.98,0
moneyplant,dry,moist,56.97,36.86,0
moneyplant,dry,wet,40.55,23.88,0
9oclock,wet,moist,64.58,21.7,0
9oclock,moist,moist,64.26,26.19,0
9oclock,wet,dry,47.29,38.02,1
9oclock,moist,moist,56.75,23.27,0
9oclock,dry,moist,39.17,21.24,1
moneyplant,dry,wet,47.67,28.16,0
9oclock,wet,dry,53.84,29.47,1
moneyplant,moist,wet,47.14,26.5,0
9oclock,dry,moist,70.6,37.15,1
9oclock,wet,moist,34.56,31.76,0
9oclock,moist,dry,89.3,17.33,1
9oclock,dry,moist,89.85,37.4,1
moneyplant,wet,dry,63.85,34.12,0
9oclock,moist,dry,63.77,30.12,1
9oclock,wet,moist,68.43,25.77,0
moneyplant,moist,moist,38.3,15.45,0
moneyplant,moist,dry,57.61,23.93,0
moneyplant,dry,moist,82.99,26.39,0
9oclock,moist,dry,32.48,21.67,1
9oclock,wet,moist,82.07,19.58,0
9oclock,wet,wet,78.1,35.15,0
9oclock,moist,dry,86.49,19.04,1
9oclock,dry,moist,84.6,15.16,1
moneyplant,dry,wet,75.02,32.09,0
moneyplant,moist,wet,59.09,15.42,0
moneyplant,moist,wet,35.81,38.56,0
9oclock,dry,dry,71.09,36.56,1
9oclock,dry,wet,34.12,19.96,1
moneyplant,wet,wet,70.37,24.27,0
9oclock,dry,dry,88.81,24.53,1
9oclock,dry,moist,63.52,34.61,1
9oclock,dry,moist,83.49,37.33,1
moneyplant,dry,dry,39.01,39.89,1
moneyplant,moist,dry,71.15,37.83,0
9oclock,dry,moist,43.56,15.42,1
moneyplant,dry,dry,36.96,25.37,1
moneyplant,dry,wet,39.9,21.27,0
9oclock,wet,wet,41.28,27.85,0
9oclock,moist,dry,50.33,17.69,1
9oclock,moist,moist,46.98,36.71,0
moneyplant,moist,moist,55.1,25.74,0
9oclock,dry,moist,84.26,21.78,1
9oclock,dry,moist,40.68,32.05,1
9oclock,dry,moist,85.79,30.26,1
9oclock,wet,moist,33.86,26.59,0
9oclock,dry,moist,53.94,38.78,1
9oclock,moist,moist,84.26,38.16,0
moneyplant,dry,dry,34.72,33.35,1
9oclock,wet,moist,39.08,16.9,0
9oclock,dry,dry,56.46,24.61,1
moneyplant,wet,moist,37.91,28.73,0
moneyplant,wet,moist,65.43,36.8,0
9oclock,wet,dry,30.07,24.88,1
moneyplant,moist,wet,76.19,33.26,0
9oclock,wet,dry,90.0,16.15,1
moneyplant,wet,moist,59.59,39.76,0
9oclock,moist,moist,60.15,39.31,0
moneyplant,moist,dry,58.91,19.15,0
moneyplant,dry,dry,39.91,35.14,1
9oclock,moist,dry,48.11,18.7,1
moneyplant,dry,moist,46.85,33.63,0
moneyplant,dry,wet,37.16,36.16,0
9oclock,moist,wet,50.48,27.56,0
moneyplant,dry,moist,89.36,21.82,0
moneyplant,wet,dry,32.88,37.83,0
moneyplant,dry,moist,77.06,35.5,0
9oclock,dry,wet,84.83,20.85,1
moneyplant,moist,moist,39.87,15.51,0
moneyplant,dry,moist,52.84,35.49,0
moneyplant,dry,wet,57.45,16.98,0
9oclock,dry,wet,68.23,15.27,1
moneyplant,dry,dry,72.9,35.88,1
moneyplant,moist,dry,33.15,34.8,0
9oclock,dry,wet,42.78,28.42,1
moneyplant,moist,moist,48.51,26.13,0
9oclock,moist,wet,76.37,28.08,0
9oclock,dry,dry,82.64,19.5,1
moneyplant,dry,moist,66.75,24.52,0
9oclock,dry,dry,42.01,23.71,1
9oclock,moist,moist,61.79,15.59,0
moneyplant,wet,wet,80.04,19.4,0
moneyplant,dry,moist,72.26,30.33,0
9oclock,dry,wet,83.27,33.03,1
moneyplant,dry,moist,63.82,15.81,0
moneyplant,dry,wet,64.02,16.95,0
moneyplant,wet,dry,63.81,18.22,0
moneyplant,wet,moist,30.96,26.56,0
9oclock,wet,moist,39.07,37.92,0
9oclock,dry,wet,85.63,38.45,1
moneyplant,moist,moist,41.97,24.02,0
moneyplant,dry,dry,51.9,29.86,1
9oclock,wet,wet,61.12,25.39,0
moneyplant,moist,moist,40.47,15.6,0
9oclock,dry,wet,36.46,22.5,1
moneyplant,wet,moist,71.25,35.01,0
9oclock,dry,dry,45.2,33.06,1
9oclock,moist,dry,82.73,20.09,1
9oclock,moist,dry,30.02,35.51,1
9oclock,dry,dry,58.19,29.43,1
9oclock,dry,dry,42.56,31.61,1
9oclock,dry,moist,51.4,18.43,1
moneyplant,wet,dry,73.22,28.86,0
moneyplant,wet,dry,46.89,35.89,0
moneyplant,wet,wet,39.36,17.37,0
moneyplant,moist,wet,57.36,37.63,0
moneyplant,wet,dry,64.11,32.91,0
moneyplant,wet,moist,48.51,33.59,0
9oclock,dry,wet,70.07,18.02,1
moneyplant,dry,dry,42.08,32.11,1
9oclock,wet,wet,86.06,36.5,0
9oclock,dry,wet,54.96,38.98,1
moneyplant,wet,dry,76.04,31.1,0
moneyplant,wet,dry,43.97,23.09,0
9oclock,wet,dry,50.49,23.11,1
9oclock,dry,moist,33.98,30.93,1
9oclock,wet,dry,50.78,19.75,1
9oclock,moist,wet,67.1,25.55,0
9oclock,moist,wet,46.32,32.31,0
9oclock,wet,dry,39.36,32.7,1
moneyplant,dry,moist,76.32,21.68,0
9oclock,moist,moist,84.88,33.59,0
9oclock,dry,dry,82.15,19.97,1
moneyplant,moist,moist,63.19,30.3,0
moneyplant,wet,wet,87.75,15.67,0
9oclock,wet,moist,79.25,16.04,0
9oclock,dry,wet,48.27,35.65,1
9oclock,dry,moist,33.4,39.87,1
moneyplant,moist,dry,69.91,30.65,0
moneyplant,moist,dry,60.78,25.73,0
moneyplant,wet,moist,66.38,30.1,0
9oclock,dry,wet,85.84,29.26,1
moneyplant,moist,moist,84.15,29.94,0
9oclock,moist,dry,46.3,18.67,1
9oclock,moist,moist,78.23,28.96,0
moneyplant,dry,moist,34.89,27.92,0
moneyplant,dry,dry,83.33,27.73,1
9oclock,dry,dry,39.38,33.68,1
moneyplant,dry,moist,39.89,33.74,0
